From row/To column;AFG;ALB;DZA;ASM;AND;AGO;AIA;ATG;ARG;ARM;ABW;AUS;AUT;AZE;BHS;BHR;BGD;BRB;BLR;BEL;BLZ;BEN;BMU;BTN;BOL;BIH;BWA;BRA;BRN;BGR;BFA;BDI;KHM;CMR;CAN;CPV;CYM;CAF;TCD;CHI;CHL;CHN;COL;COM;COD;COG;COK;CRI;CIV;HRV;CUB;CYP;CZE;DNK;DJI;DMA;DOM;ECU;EGY;SLV;GNQ;ERI;EST;ETH;FRO;FLK;FJI;FIN;FRA;GUF;PYF;GAB;GMB;GEO;DEU;GHA;GIB;GRC;GRL;GRD;GLP;GUM;GTM;GIN;GNB;GUY;HTI;HND;HKG;HUN;ISL;IND;IDN;IRN;IRQ;IRL;IMY;ISR;ITA;JAM;JPN;JOR;KAZ;KEN;KIR;PRK;KOR;KSV;KWT;KGZ;LAO;LVA;LBN;LSO;LBR;LBY;LIE;LTU;LUX;MAC;MKD;MDG;MWI;MYS;MDV;MLI;MLT;MHL;MTQ;MRT;MUS;MYT;MEX;FSM;MDA;MCO;MNG;MNE;MSR;MAR;MOZ;MMR;NAM;NRU;NPL;NLD;ANT;NCL;NZL;NIC;NER;NGA;NIU;NFK;MNP;NOR;OMN;PAK;PLW;PAN;PNG;PRY;PER;PHL;POL;PRT;PRI;QAT;REU;ROM;RUS;RWA;SHN;SPM;WSM;SMR;STP;SAU;SEN;SRB;SCG;SYC;SLE;SGP;SVK;SVN;SLB;SOM;ZAF;ESP;LKA;KNA;LCA;VCT;SDN;SUR;SWZ;SWE;CHE;SYR;TWN;TJK;TZA;THA;TLS;TGO;TKL;TON;TTO;TUN;TUR;TKM;TCA;TUV;UGA;UKR;ARE;GBR;USA;URY;UZB;VUT;VEN;VNM;VIR;VGB;WLF;PSE;YEM;ZMB;ZWE
SLE;0;0;0;0;0;0;0;0;0;0;0;41;3;0;0;0;1;0;0;6;0;147;0;0;0;0;0;0;0;0;40;0;0;151;932;57;0;2;0;0;0;0;0;0;461;7;0;0;281;0;2;2;0;0;0;0;6;0;128;0;0;2;0;76;0;0;0;0;728;0;0;28;401;0;25;62;0;12;0;0;4;0;0;2401;0;0;0;0;2;14;0;151;0;0;0;2;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5485;1;0;0;0;0;0;2;0;0;0;189;0;0;6;20;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;54;1316;0;0;0;15;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;1;0;0;0;0;0;0;4;17;0;0;0;0;0;36;0;0;6;4;0;0;0;0;0;0;158;0;0;1;0;0;0;0;0;2;0;0;268;801;0;0;0;0;0;0;0;0;0;0;0;49
SGP;3;0;0;1;0;2;0;0;8;0;0;4198;18;0;0;0;30;0;0;11;0;0;0;5;0;1;0;0;1091;0;0;0;554;0;1333;0;0;0;0;0;0;888;3;0;15;0;0;0;0;0;3;0;0;45;0;0;6;0;56;0;0;0;0;0;0;0;43;8;650;0;1;0;0;0;31;12;0;3;0;0;0;72;0;0;0;0;0;0;7560;5;0;162;446;0;2;26;0;0;890;0;68;0;0;1;0;93;0;0;0;0;2;0;0;0;2;5;0;0;5;120;2;1;0;52926;0;0;0;0;0;0;1;0;9;0;0;1;0;0;0;0;0;347;0;13;4;290;2;8;969;0;0;0;0;0;0;26;0;658;0;0;52;0;1;161;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2;0;0;0;0;0;91;0;68;0;0;0;0;0;2;146;15;2;0;0;0;1379;24;0;0;2;0;0;2;0;0;0;0;0;0;28337;287;0;0;20;0;71;0;0;0;0;16;2;28
SVK;0;22;4;0;0;4;0;0;1902;0;0;4220;6021;0;0;381;5;0;0;766;0;0;4;0;63;30;0;312;0;65;3;5;15;24;9092;0;0;0;2;0;166;4;33;0;21;0;0;2;5;688;0;158;24044;104;0;0;3;5;17;0;0;0;0;0;0;0;8;73;12606;0;2;0;0;0;209061;35;3;40;0;0;0;6;3;2;0;2;0;0;34;8405;6;135;0;0;7;41;0;5823;840;0;0;4;0;13;0;0;2;0;3;0;0;0;39;0;0;15;0;0;63;0;53;0;0;3;0;0;9;0;0;0;0;0;57;6;0;8;0;0;0;0;0;0;2;0;2;574;0;1;112;2;3;4;0;0;0;102;0;38;0;7;37;0;27;1;18048;23;0;209;0;1171;0;0;0;0;0;0;0;2;7;0;290;0;5;2;0;302;0;0;233;258;0;0;0;0;3;0;0;3275;4749;7;0;0;27;0;0;4;0;0;0;0;199;0;0;0;0;10204;0;11820;35150;13;0;0;48;0;0;0;0;27;17;1;22
SVN;0;3;0;0;0;1;0;0;5511;0;0;3048;5855;0;0;0;0;0;0;76;0;0;1;0;68;0;0;2073;0;7;0;0;2;3;2136;0;0;0;0;0;456;0;31;0;0;0;0;0;3;36;0;14;143;6;0;0;0;20;4;0;0;0;0;0;0;0;9;4;741;2;0;0;0;0;10457;4;0;9;0;0;0;6;3;1;0;9;0;0;4;1046;0;16;0;0;0;4;0;2;805;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;15;7;0;3;0;0;0;0;0;0;0;0;0;34;0;2;107;0;2;3;0;0;0;0;0;4;0;12;4;2;159;0;1454;1;0;0;0;148;0;0;0;0;0;0;0;0;0;0;8;0;0;0;57;0;0;0;52;15;0;0;0;0;0;0;0;181;201;0;0;0;3;0;0;2;0;0;0;3;208;0;0;0;0;0;0;713;4085;395;0;0;183;0;0;0;0;1;0;45;5
SLB;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;0;0;0;25;0;0;0;0;0;0;0;890;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;8;0;0;0;0;9;0;0;7;0;0;0;0;0;0;0;0;0
SOM;1;0;11;0;0;2;0;0;1;0;0;415;35;0;0;16;3;0;0;65;0;3;0;0;0;0;1;1;0;2;0;8;0;6;1718;0;0;29;29;0;0;0;0;0;5594;84;0;0;9;0;0;5;0;0;10349;0;0;0;721;0;1;21;0;87739;0;0;3;2;2416;0;1;59;30;0;281;3;0;137;0;0;0;10;0;0;0;0;0;0;6;28;0;363;2;3;0;6;0;0;312;0;0;4;0;1610;0;0;0;0;193;0;0;0;2;0;0;16;0;0;3;0;0;21;1;0;0;0;0;0;0;0;0;5;11;2;0;1;0;0;0;13;0;4;0;1;1;449;0;15;42;11;0;41;0;0;0;4;34;22;0;1;6;0;0;1;0;2;0;9;0;0;0;5;0;0;0;0;0;1403;0;0;5;0;2;0;0;0;0;0;58;0;0;0;0;0;2403;0;0;16;50;110;0;0;1928;0;0;0;0;0;0;7;0;0;0;0;113;0;95;422;1014;0;0;0;0;0;0;0;0;0;0;0;358
ZAF;16;0;0;2;0;98;0;2;44;0;1;11175;17;0;61;0;163;2;0;174;0;14;0;1;16;3;1838;58;1;12;1;0;98;0;7099;0;0;0;0;0;0;4;6;0;194;0;0;0;38;2;25;402;11;2;0;0;96;2;56;1;0;0;0;6;9;0;77;11;14771;3;42;1;0;0;1456;23;0;71;0;0;62;269;2;0;0;0;1;0;26;453;0;3759;0;0;0;794;0;6;148;5;7;3;0;0;0;0;0;0;7;0;0;0;0;2103;0;1;0;0;13;0;5;0;9585;38;0;5;0;0;94;0;592;0;32;62;0;7;0;0;0;0;363;0;11070;33;60;853;6;548;3126;2;0;173;0;0;1;380;0;1223;0;8;70;2;11;0;11;913;8;0;6;2;0;2;41;1;4;0;0;0;1;0;26;22;182;21;4;0;1;0;0;0;0;0;0;0;43;0;24656;125;24;4;0;0;17;0;0;0;0;4;16;0;3;0;0;0;2;0;2;48980;12349;5;0;8;12;0;0;0;2;0;4;13122;53321
ESP;0;0;3262;0;12004;15;0;114;547743;0;40;12628;2938;0;102;0;0;103;0;68911;26;1;20;0;1469;38;0;127396;0;17;48;13;52;52;13163;0;0;0;5;0;15486;5;6081;0;857;5;0;646;13;1;74874;0;5;644;0;35;12356;1539;1553;751;139;0;0;13;9;0;22;188;736748;54;36;2;0;0;244214;138;3362;1282;1;38;41;146;1855;3;3;918;94;121;14;238;27;0;43;0;0;464;0;6;29109;64;38;32;0;15;0;0;1;0;7;0;3;0;0;0;247;204;214;0;1858;0;65;0;2;11;0;17;0;0;25;88;2;0;31474;17;0;211;0;0;5;29965;12;13;17;0;0;3625;182;4;142;355;35;57;0;0;0;640;0;3;0;3601;18;1113;5300;1112;44;3131;2084;0;27;242;0;7;0;11;0;1;0;2;29;0;366;1;10;6;2;0;0;0;809;0;0;13;36;26;18;206;2;3912;122841;11;0;0;31;106;0;53;0;1;1031;200;173;0;0;0;0;0;2;31623;68175;54155;0;2;144301;2;28;38;0;3;2;4;134
LKA;193;6;1;2;0;3;0;0;3;0;0;6413;550;0;9;7;827;0;0;342;0;0;0;9;0;1;0;0;279;1;0;3;213;2;12227;0;0;0;3;0;0;52;0;0;0;0;0;0;3;2;8;61;14;47;0;0;4;0;193;0;0;2;0;0;9;0;62;8;673;0;2;0;0;0;940;17;0;93;0;0;0;106;0;1;0;0;0;0;331;1474;0;40358;332;22;0;28;0;0;2599;0;139;6;0;276;0;5;0;0;153;0;2;0;6;3;9;19;0;0;5;5;2;0;1;6280;7;0;1;0;0;0;7;0;23;1;0;1;0;0;0;2;2;253;5;19;125;653;4;12;318;0;7;14;0;0;0;24;2883;18322;0;0;78;0;0;121;14;12;1;30;1;2;0;0;0;0;1;0;0;7723;2;0;10;2;8;525;6;0;0;3;212;0;0;0;0;0;18;0;3;153;472;782;0;0;88;1005;2;11;0;2;2;0;0;0;0;0;5;0;88;17870;266;0;0;29;0;12;1;0;0;0;3;4;73
KNA;0;0;0;0;0;0;37;197;0;0;85;3;0;0;18;0;0;334;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;0;0;0;0;85;158;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;139;91;0;0;0;0;26;39;0;0;2;0;0;0;0;0;0;0;0;2;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;231;0;0;0;0;0;0;0;1572;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2403;0;0;0;17;0;0;0;0;9;54;0;0;0;0;0;1108;885;0;0;2;0;0
LCA;0;0;0;0;0;0;28;215;8;0;84;3;1;0;17;0;0;1824;0;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0;115;0;0;0;0;0;0;0;9;0;2;0;0;0;0;0;254;0;0;0;0;84;581;3;0;0;0;0;0;0;0;0;0;0;2;1700;0;0;0;0;1;0;0;0;0;142;147;0;0;0;0;632;31;0;0;5;0;0;0;0;0;0;0;0;9;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;747;0;0;0;2;0;0;0;0;0;25;0;0;0;0;0;0;0;215;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;5;0;0;0;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;68;0;110;0;5;0;0;0;0;0;0;0;0;0;2;0;0;2384;0;0;0;13;0;0;0;0;32;63;7;0;0;0;0;743;61;0;0;0;0;0
VCT;0;0;0;0;0;0;59;280;1;0;175;6;1;0;20;0;0;2059;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;202;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;531;0;0;0;0;123;6;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;390;145;0;0;0;0;233;64;0;0;12;0;0;0;0;0;0;0;0;8;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0;0;0;16;0;0;0;0;0;0;0;450;0;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;39;211;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;9369;0;0;0;26;0;0;0;0;26;99;0;0;0;0;0;1228;304;0;0;4;0;0
SDN;2;0;179;0;0;1;0;0;1;0;0;461;5;0;0;46;6;0;0;8;0;10;0;0;0;0;0;2;0;11;43;75;0;729;1003;0;0;297;7803;0;0;1;0;2;33063;497;0;0;29;2;0;2113;12;0;248;0;3;0;22320;0;7;310;0;7221;0;0;3;0;409;0;1;411;177;0;36;30;0;18;0;0;1;11;0;0;0;0;0;0;11;127;0;767;0;31;882;0;0;107;40;0;1;171;0;312;0;0;0;0;1110;0;0;0;13;0;0;2094;0;0;0;0;0;126;0;0;0;7;0;0;2;0;0;28;6;3;0;0;0;0;0;220;0;1;0;1;2;0;0;17;46;0;0;133;0;0;0;10;1012;47;0;0;6;0;0;0;12;0;0;72;0;2;0;28;0;0;0;0;3;13838;2;0;0;0;8;0;5;0;0;455;113;0;0;0;0;0;0;0;0;3;6;1101;0;0;410;0;0;0;0;0;0;21;52;0;0;0;55230;0;1225;137;692;0;0;0;0;0;0;0;0;134;66;0;303
SUR;0;0;0;0;0;0;0;12;16;0;584;3;15;0;2;0;0;55;0;0;0;0;0;0;10;3;0;3;0;0;0;0;1;4;36;0;0;0;0;0;0;2;6;0;18;0;0;0;0;0;94;0;0;142;0;4;221;5;5;0;0;0;0;0;0;0;0;153;1661;1303;0;0;0;0;341;0;7;21;0;4;4;1;0;0;0;158;10;0;0;7;0;3;0;0;0;92;0;26;888;7;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;4;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20342;1861;0;2;0;2;7;0;0;0;7;0;0;0;0;0;0;18;1;0;7;57;0;0;0;0;0;0;0;0;0;0;0;1;0;25;0;1;0;0;0;0;0;0;2531;0;1;4;0;0;0;0;253;164;0;0;0;2;0;0;3;0;0;110;0;5;0;0;0;0;0;0;30;75;13;0;0;63;0;1;0;0;1;0;0;0
SWZ;0;0;0;0;0;145;0;0;0;0;0;27;0;0;0;0;2;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;57;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;8;0;276;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;46;0;0;0;0;0;2;0;5;0;2;0;0;0;0;0;0;0;24;0;42;0;0;0;0;0;9;0;0;9;0;0;0;6;0;17;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;39234;0;0;0;0;0;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;104;0;0;0;0;0;0;0;0;0;0;31;102
SWE;0;2;19;0;2;12;0;0;507;0;0;2967;2748;0;61;1;4;0;0;940;0;2;19;6;15;177;0;1118;0;19;90;0;9;0;18845;2;0;0;0;0;146;8;184;0;430;2;0;11;24;1741;8;2;19;20753;0;0;109;8;123;2;0;0;0;5;89;0;9;9212;5628;0;0;0;0;0;5116;262;1;103;1;0;3;7;28;6;6;4;0;3;51;1128;263;7;27;0;3;82;0;21;2315;0;11;17;0;0;0;0;10;0;14;0;2;0;0;0;794;1;10;0;28;0;310;0;2;2;0;30;0;0;2;0;2;0;242;7;0;48;0;0;0;2;5;9;16;0;1;550;0;2;339;35;67;254;0;0;0;16522;0;26;0;33;58;2;248;63;163;103;2;2;0;405;0;8;0;0;0;0;0;5;55;0;1703;1;20;1;7;506;0;0;786;3225;0;0;0;0;0;0;2;0;3133;23;0;0;5;68;0;101;0;0;3;102;40;0;0;0;0;0;3;5453;150445;20;0;0;220;0;2;0;0;12;8;665;143
CHE;0;1;127;0;12;47;0;1;1588;0;0;5393;15659;0;118;3;4;1;0;3826;2;3;10;7;112;166;2;4178;0;21;36;3;8;13;10544;2;3;1;1;0;624;13;632;0;1752;8;0;73;28;1623;32;2;19;1338;0;0;621;27;465;65;0;0;0;21;9;0;17;114;79796;3;40;3;1;0;26957;119;2;163;0;0;12;12;159;7;3;12;1;10;78;991;16;8;51;2;11;195;0;76;79497;0;19;31;0;7;0;1;21;0;35;0;3;0;1;145;114;23;2555;0;392;0;290;0;7;2;0;12;0;0;7;0;5;0;128;13;0;164;0;0;0;14;38;16;52;0;1;851;2;3;1309;61;68;109;0;0;0;684;2;28;0;146;161;17;1084;169;166;108;7;5;0;244;0;19;0;0;0;0;0;12;25;0;1593;33;9;0;8;472;0;0;3249;18397;0;0;0;0;2;0;8;1843;0;54;0;0;15;126;0;102;0;0;13;179;2710;0;0;0;0;0;7;7081;58898;69;0;1;1655;0;10;0;0;45;29;14;379
SYR;3;6;91;0;0;0;0;2;15987;0;17;455;321;0;0;52;32;2;0;206;10;8;1;0;171;0;0;13486;0;460;0;5;7;4;2133;1;0;0;12;0;204;14;350;0;1600;5;0;0;40;5;426;131;31;23;0;0;376;97;7811;0;0;3;0;27;0;0;8;4;329;10;0;4;1;0;3462;68;0;40;0;0;122;14;38;19;0;43;2;3;114;2003;0;903;4;43;4690;14;0;16200;505;1;3;2254;0;361;0;1;0;0;32500;0;0;0;270;0;25;6003;0;0;2;2;0;63;0;12;0;2;1;0;103;0;0;0;27;0;0;7;0;0;0;112;0;2;0;3;32;155;84;2;5;2;99;136;0;0;0;8;170;80;0;131;2;3;564;80;31;6;10;1443;5;5;0;18;0;0;0;0;0;7324;4;0;5;0;32;7;12;0;0;4;46;0;0;0;0;0;165;0;0;98;281;0;0;0;26;0;0;148;0;0;19;49;5290;0;0;0;7;0;1223;96;19371;249;0;4;9278;0;19;0;0;10588;7516;0;9
TWN;5;0;0;0;0;18;0;0;864;0;7;65;27;0;21;0;52;0;0;17;6;0;6;0;11;0;0;40;7;0;0;2;8;1;9415;0;0;0;2;0;0;3;78;0;88;0;0;0;0;0;70;0;0;0;0;0;474;17;3;6;0;1;0;2;0;0;7;0;6;1;0;0;0;0;819;16;0;5;2;0;4;12;42;0;0;7;0;28;24;5;0;1473;287;0;74;0;0;6;41;0;0;3;0;188;0;0;0;0;0;0;2;0;0;0;3;0;0;0;0;18;0;2;6;123;0;0;0;0;7;0;8;0;120;2;0;0;0;0;0;0;3;218;7;2;51;0;14;1;144;34;0;0;0;0;0;9;0;131;0;3;0;2;134;147;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;3;69;0;0;5;2;399;0;0;0;0;0;12;0;17;1;23;0;0;0;13;91;0;0;0;0;9;0;2;0;0;0;4;0;0;2;3743;42;0;3;48;1;9;0;0;0;18;22;236
TJK;0;0;0;0;0;0;0;0;3;0;0;84;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;3;0;25;0;0;1;0;129;0;0;3;0;0;3;28;0;0;60;0;0;0;7;3;10;101;24;4;0;0;0;0;14;0;0;0;0;1;0;0;0;5;5;0;0;0;0;0;16;2;0;0;0;0;0;0;0;36;0;0;0;0;240;28;0;17;41;0;47;0;0;492;0;0;0;0;13754;0;0;3;0;0;0;7337;4;0;3;0;1;2;0;0;0;4;0;2;0;0;0;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;4;765;0;0;0;0;0;0;0;0;15;31;0;0;0;2;0;2;0;0;0;0;0;31;212;0;0;17;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;40;0;0;0;0;0;0;0;0;20;1;1;0;0;0;169;0;23;0;0;0;0;84;0;0;0;0;366;0;12;3907;0;40402;0;0;2;0;0;0;11;366;0;7
TZA;3;0;0;0;0;70;0;0;2;0;0;168;3;0;4;0;8;0;0;5;0;9;0;0;0;0;69;3;0;5;0;15904;1;31;1610;0;0;114;160;0;0;2;0;50;22139;333;0;0;24;0;1;21;0;0;247;0;2;0;42;0;5;498;0;3635;0;0;1;2;2332;0;0;233;118;0;21;3;0;10;0;0;3;4;0;0;0;0;0;0;15;59;0;1006;2;0;0;6;0;5;23;0;5;0;0;39074;0;0;0;0;2;0;0;0;0;54;0;1;0;0;3;0;0;84;11202;0;0;0;0;0;5;0;37;28;5;0;0;1;0;0;0;0;228;3;47;0;3;0;0;6;114;6;0;108;0;0;0;23;0;61;0;1;2;0;0;82;0;2;0;0;4;0;0;913;0;0;0;0;2;0;0;0;5;20;2;0;0;0;0;730;8613;0;0;0;0;0;13176;0;54;20;4;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;52663;0;0;556;579;0;0;0;0;0;0;0;0;0;3;27524;310
THA;0;0;3;0;0;1;0;0;15;0;0;949;210;0;0;0;0;0;0;130;0;0;3;17;0;0;0;0;205;0;0;2;136285;1;1202;0;0;0;2;0;0;346;4;0;112;0;0;1;3;0;4;2;0;16;0;0;1;0;251;0;0;1;0;2;47;0;24;3;235;0;0;0;0;0;1043;14;0;36;0;0;0;40;0;1;0;0;0;0;34;19;0;0;889;3;2;10;0;0;319;0;3543;0;0;158;0;36;0;0;18;0;2097;0;0;0;2;45;0;0;2;23;0;11;0;7389;0;0;0;0;0;0;2;0;61;0;0;0;11;0;0;4;0;679;1;8;0;357;2;5;349;0;3;5;0;0;0;55;2;4;0;0;2;0;2;951;0;4;0;4;0;0;0;4;0;0;0;0;0;1212;0;0;4;0;2;4128;0;0;0;2;33;0;0;0;0;0;10;0;1;53;180;92;0;0;11;0;18;4;0;0;0;2;1;0;0;0;3;0;10;124;2886;0;0;11;2;19;0;0;0;0;12;2;20
TLS;0;0;0;0;0;0;0;0;0;0;0;45;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;5;0;35;0;0;0;0;0;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;33;32;0;0;1;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;2;1;0;0;0;47;0;0;0;0;0;0;0;0;3;0;0;0;0;0;17;0;743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;11;0;0;2;0;0;0;0;0;0;0;0;0
TGO;3;0;0;0;0;0;0;0;1;0;0;1;13;0;0;0;8;0;0;24;0;9764;0;0;0;0;0;2;0;0;2554;2;1;415;155;243;0;7;3;0;0;2;0;0;1426;347;0;0;10315;0;1;3;0;0;5;0;4;0;16;0;0;3;0;234;0;0;0;0;652;6;0;1918;8;0;102;133254;0;50;0;0;5;0;0;139;8;0;0;0;14;5;0;966;0;0;0;2;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;0;0;0;0;0;0;3;0;0;0;3501;0;0;9;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2277;14879;0;0;0;3;0;59;0;1;0;0;0;0;0;0;0;0;36;0;0;1;0;0;0;0;0;0;722;0;1;0;34;0;0;0;0;4;4;0;0;0;0;0;282;0;0;6;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;114;115;0;0;0;0;0;0;0;0;0;0;0;22
TKL;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;944;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;2;0;0;0;0;0;0;0;0;0
TON;0;0;0;374;0;0;0;0;6;0;0;126;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;82;0;0;0;0;0;1;0;1;0;0;0;6;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;109;0;0;0;2;0;0;0;1;0;0;0;0;0;0;68;0;0;0;0;0;0;3;0;0;25;0;0;0;0;0;0;12;0;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;9;16;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1266;0;0;0;58;0;0;0;0;13;3;0;21;0;5;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;44;0;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;597;1;0;93;0;0;0;0;0;0;6;0;0
TTO;0;0;0;0;0;0;25;214;43;0;67;196;13;0;388;0;0;921;0;6;13;0;105;0;8;0;0;0;0;0;0;0;2;0;2105;0;15;0;0;0;0;0;44;0;15;0;0;2;2;0;203;0;0;16;0;67;208;13;0;0;0;0;0;0;5;0;2;20;274;29;0;0;0;0;10;0;0;0;1;401;44;4;1;0;0;323;24;3;0;16;0;4;0;0;0;10;0;0;78;970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;3;0;1;0;0;0;0;0;0;0;82;0;0;0;38;0;0;0;0;0;55;0;0;0;0;0;0;0;172;0;4;19;7;23;0;0;0;77;0;0;0;226;3;0;31;3;0;0;137;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;8;286;0;81;171;472;0;0;0;76;0;0;0;0;0;0;0;11;0;0;0;0;0;0;10;0;0;0;0;13593;25338;33;0;0;4896;0;563;49;0;0;0;0;0
